Loyalty#,Customer Lifetime Value
455319,6555.36
318199,6563.64
804510,6563.64
637396,6570.97
663133,6575.54
678722,6582.29
616183,6599.08
470998,6608.17
356618,6612.62
934893,6618.02
491369,6620.44
939593,6624.61
744304,6627.15
736504,6631.67
950336,6631.67
721786,6645.93
344570,6647.85
927165,6656.15
197192,6656.2
711864,6661.18
576051,6661.74
272551,6670.85
385861,6672.06
551961,6674.45
730008,6676.73
313708,6678.9
807970,6678.9
502023,6685.07
713039,6685.8
937476,6686.13
792332,6687.59
857516,6688.86
180216,6689.02
301793,6689.02
308480,6689.02
802196,6689.02
465095,6692.14
639117,6692.14
942779,6696.9
151554,6698.97
290091,6698.97
280216,6699.28
348173,6699.28
452684,6707.99
399555,6712.29
958941,6714.07
475233,6715.29
715184,6715.29
775768,6715.59
474305,6721.89
583565,6722.7
907038,6725.04
204375,6727.62
788515,6729.87
580508,6731.05
746235,6732.2
926106,6732.2
531976,6732.97
686397,6739.66
899287,6743.12
642901,6745.25
916478,6745.89
658310,6746.43
267474,6748.23
822555,6751.44
675057,6753.43
849330,6753.43
796541,6755.08
183224,6756.06
283709,6756.06
319092,6758.81
845488,6758.81
181498,6762.08
337818,6762.08
271043,6765.8
451183,6766.56
659882,6767.81
734727,6778.84
939103,6788.08
981434,6796.84
939319,6798.27
211524,6803.6
404920,6803.62
380059,6806.49
159680,6811.58
748105,6817.43
428383,6826.8
109612,6827.18
703621,6827.18
940874,6829.41
985757,6832.11
708160,6843.85
127185,6846.15
318945,6846.15
694021,6847.59
408990,6852.0
595624,6852.36
730715,6852.36
353648,6857.52
967241,6857.52
314713,6860.59
367685,6861.28
207576,6862.51
252450,6863.12
866417,6864.65
392206,6869.19
967727,6869.19
462833,6871.97
971097,6872.04
338346,6875.61
550173,6876.31
950896,6877.82
354442,6880.47
410373,6880.63
884505,6880.63
646756,6883.67
723707,6883.69
795820,6889.1
155795,6889.62
452279,6893.17
431392,6896.09
449084,6897.51
489549,6897.51
530613,6903.95
293685,6906.2
213979,6907.55
442980,6912.04
438383,6913.57
470802,6921.97
932453,6925.18
153953,6930.63
384737,6930.63
137999,6938.87
838553,6938.87
771943,6940.97
201115,6941.87
384602,6941.9
281328,6943.56
784271,6943.56
983242,6948.33
714206,6950.1
279468,6961.95
760166,6961.95
616667,6966.32
881818,6966.69
677963,6974.92
944454,6980.33
932270,6986.6
133065,6990.92
775724,6991.25
270730,6992.53
938482,6992.53
181852,6993.38
321457,6997.83
992986,7017.15
215952,7019.18
662973,7019.18
800450,7019.18
926494,7019.18
262574,7025.04
983809,7025.04
552364,7027.76
428922,7031.46
399973,7031.79
563386,7035.53
814067,7035.53
592145,7035.76
632974,7035.97
559622,7039.26
680569,7046.48
384818,7048.38
278928,7054.78
572448,7054.78
861480,7055.96
146086,7057.46
580341,7057.89
526349,7069.74
262351,7072.93
506418,7072.93
543852,7074.4
307631,7076.65
350059,7076.65
486776,7080.13
611247,7081.69
251095,7082.83
242812,7083.64
822727,7086.18
526344,7089.68
870522,7089.68
337925,7090.47
874363,7094.16
507555,7094.17
920716,7098.91
956558,7107.66
966580,7109.3
462993,7122.27
601027,7122.27
266536,7123.08
390924,7130.29
184035,7143.04
632398,7143.04
290994,7158.53
760672,7159.81
483212,7163.54
489108,7163.54
450995,7164.01
430323,7172.07
883055,7173.91
762117,7176.59
309352,7180.27
631853,7180.97
470272,7188.61
140042,7189.11
486117,7193.1
472702,7198.42
188328,7199.65
328543,7199.65
129372,7200.66
483627,7200.66
493061,7200.66
802425,7200.66
986792,7200.66
268139,7212.14
933642,7218.02
399214,7218.09
357901,7218.16
289921,7218.38
910492,7223.69
456140,7224.24
760876,7228.01
884611,7228.99
862979,7231.0
498587,7232.61
654389,7234.14
262526,7236.13
155820,7247.21
163260,7247.31
213177,7247.31
482681,7247.5
869712,7247.74
327365,7255.71
725182,7255.95
865494,7255.95
119633,7256.58
979355,7256.58
471204,7258.63
278539,7258.99
903327,7258.99
723015,7259.33
661118,7260.83
661587,7264.8
902192,7268.1
568880,7269.34
994374,7276.34
208234,7281.25
874601,7281.25
588943,7281.44
950961,7281.44
368045,7281.72
374421,7281.72
990122,7282.22
706425,7284.26
586686,7284.36
180024,7284.45
616875,7285.03
642043,7285.03
736646,7285.03
871627,7285.03
829505,7286.79
607538,7288.3
723112,7288.3
366540,7288.88
157212,7289.3
999902,7290.07
576911,7292.95
717150,7292.95
833397,7294.4
279380,7294.49
593252,7295.43
187459,7297.69
176688,7298.58
274473,7298.58
760111,7302.78
886803,7304.16
847312,7316.65
312490,7319.58
551248,7320.99
636413,7322.93
706962,7322.93
618871,7324.29
325778,7325.89
236395,7326.54
908246,7326.54
980575,7329.89
706125,7330.19
906158,7331.51
977303,7331.51
593190,7334.33
369188,7334.92
323776,7340.5
279777,7341.74
224691,7343.35
246690,7343.35
359029,7343.53
989262,7347.41
252135,7350.18
902277,7355.35
193020,7356.01
823319,7356.38
664008,7356.56
893266,7367.65
606875,7371.59
797216,7374.08
464117,7375.57
723438,7375.57
917191,7377.23
294184,7379.46
349577,7381.62
938031,7381.91
146702,7385.36
906946,7388.18
284782,7396.28
962455,7396.28
929455,7396.72
182205,7399.03
530770,7399.03
141047,7403.45
413243,7405.27
211842,7405.42
567319,7406.88
349220,7408.17
162180,7409.08
297702,7409.08
994707,7409.59
796213,7412.03
883841,7412.14
244762,7412.96
271357,7412.96
338285,7414.44
855007,7414.44
614830,7416.2
664799,7416.2
381539,7416.47
609532,7421.59
666680,7422.19
789148,7422.19
404846,7425.85
315242,7425.87
455474,7427.5
650529,7427.85
938830,7430.35
915194,7432.86
738874,7433.82
288500,7434.68
554888,7437.51
352280,7437.69
599184,7442.57
196202,7443.83
164388,7444.81
317683,7444.81
224661,7444.94
239276,7446.81
123944,7451.48
258123,7451.48
822901,7452.54
229436,7452.94
178157,7457.24
438525,7457.24
574640,7457.34
914959,7457.34
352242,7462.93
443557,7462.93
456128,7462.93
429849,7465.98
728135,7469.15
373044,7472.67
762681,7475.78
150383,7478.31
540316,7480.71
942413,7480.71
766335,7482.49
645919,7484.31
379414,7484.38
249270,7486.07
107571,7486.09
549034,7486.17
896861,7487.74
603739,7492.06
210298,7494.09
536409,7494.09
726940,7496.01
557633,7498.82
345959,7507.46
349108,7507.46
554572,7507.46
663573,7507.46
871380,7507.46
308214,7516.83
396048,7517.08
147241,7517.38
951389,7519.03
390190,7519.13
407404,7519.13
433300,7519.13
604783,7519.13
638237,7519.13
744117,7519.13
948950,7522.07
106838,7524.74
145449,7524.74
611667,7524.88
674876,7528.09
488151,7531.03
898698,7535.43
536092,7536.07
120583,7539.6
761674,7540.05
544421,7540.39
537701,7540.58
372622,7540.91
601332,7540.91
741657,7542.71
948616,7542.71
883816,7546.61
834012,7550.87
922786,7559.21
105073,7562.82
296915,7564.61
250391,7568.85
249019,7573.34
928153,7573.35
681984,7575.65
155965,7582.11
619548,7582.11
647933,7582.11
804438,7582.11
877384,7583.14
404431,7583.56
615214,7583.56
499913,7588.36
952573,7588.36
851845,7589.63
102615,7590.05
861104,7590.96
201709,7591.11
490487,7591.11
787249,7591.83
876062,7596.29
301094,7600.44
779468,7601.95
442792,7602.66
748810,7606.71
497476,7607.0
120434,7611.95
251432,7613.05
256731,7614.14
294005,7614.83
401769,7615.38
759785,7618.44
902241,7618.44
389430,7619.48
623537,7619.52
892502,7623.58
718199,7627.03
170655,7627.43
766024,7627.66
760508,7630.35
763615,7633.82
605341,7634.86
292843,7635.42
792707,7635.42
270389,7635.55
786230,7635.88
213303,7638.44
230687,7643.07
696502,7644.76
991213,7649.28
715678,7653.28
843919,7653.28
481660,7659.5
950193,7661.39
698937,7662.43
557739,7664.22
170443,7664.81
407768,7668.81
132914,7671.85
942819,7679.68
240141,7680.75
173938,7681.55
263302,7688.02
594044,7689.7
896951,7689.7
302056,7690.16
982542,7693.12
223380,7700.62
583513,7703.4
958005,7704.25
858417,7706.03
282759,7706.04
189914,7706.96
384928,7710.91
407641,7714.65
127882,7716.44
934134,7724.68
223638,7724.84
224607,7724.84
611873,7735.47
316307,7736.65
332855,7739.55
923108,7748.81
472009,7750.12
162658,7751.86
670939,7752.93
861079,7752.93
809681,7757.13
614634,7757.92
649680,7761.27
440928,7769.84
835484,7771.16
621072,7772.47
767507,7772.47
104586,7772.58
387880,7777.2
484243,7778.01
873436,7778.01
633299,7778.53
826984,7780.49
817527,7782.13
345090,7783.78
579726,7787.43
922614,7792.07
388985,7796.0
399397,7799.44
263781,7804.02
456294,7804.6
131680,7805.31
433678,7805.31
933656,7805.31
979262,7805.31
544890,7806.14
298795,7809.86
135312,7812.89
551313,7814.6
476571,7821.95
568442,7821.95
417838,7840.17
941092,7840.17
952955,7840.17
994609,7850.13
433017,7853.96
842054,7854.77
149884,7855.32
184207,7857.3
957214,7860.09
909262,7863.03
295795,7880.34
556879,7882.99
616920,7882.99
725086,7887.96
391939,7890.6
787001,7890.6
426720,7891.58
891516,7901.43
663757,7901.74
830503,7901.74
106397,7902.68
883212,7902.68
829684,7908.45
806168,7910.87
621951,7911.63
439350,7912.13
837215,7912.13
419776,7914.82
313538,7915.98
797854,7917.12
100018,7919.2
767774,7919.2
383969,7920.28
611436,7930.6
552936,7931.72
127311,7937.06
132705,7937.06
384336,7942.17
828353,7942.45
502708,7943.51
535233,7950.18
276937,7951.78
857878,7951.78
730726,7952.84
749257,7952.84
298813,7955.44
878327,7957.63
817168,7960.01
425436,7974.95
620858,7974.95
170799,7983.43
442879,7984.09
507503,7985.14
952717,7985.14
119009,7988.51
734459,7993.0
554712,7995.44
307848,7996.6
581913,7996.6
159272,7998.14
914352,7999.25
675879,8000.55
181139,8002.31
969313,8004.21
702884,8007.35
357381,8007.4
464447,8007.4
823740,8007.4
950660,8007.4
854742,8009.47
935420,8009.47
119015,8010.97
153998,8012.37
299359,8012.84
474342,8012.84
157902,8012.92
383421,8012.92
670294,8013.61
874044,8013.61
167016,8013.9
131036,8016.75
253635,8016.75
169699,8021.07
886299,8022.69
442831,8023.08
600923,8023.08
803252,8024.51
184754,8024.99
644945,8025.23
797714,8026.28
419893,8026.38
509223,8026.38
883255,8028.18
371511,8028.48
558451,8029.39
638004,8029.72
204935,8031.71
799690,8032.4
485281,8033.91
146560,8036.45
615561,8036.45
157674,8038.95
330343,8038.95
828817,8042.8
953795,8042.8
255333,8044.87
412803,8044.87
515165,8044.87
119460,8047.41
491244,8048.37
209022,8052.24
691262,8053.27
480909,8054.98
690797,8062.55
635084,8068.62
614307,8072.25
992476,8082.88
215955,8083.54
436235,8083.92
566961,8084.33
517867,8085.45
457535,8086.01
361710,8087.22
205111,8092.88
733370,8092.88
791282,8093.9
352092,8096.31
120126,8098.97
585978,8099.4
516474,8099.47
463971,8100.24
365468,8104.5
967233,8105.91
965691,8106.0
478912,8106.22
748033,8106.22
638207,8107.27
691077,8110.31
203698,8110.33
293343,8110.54
545421,8110.54
621006,8111.65
799630,8112.32
534905,8113.96
244734,8114.41
275287,8129.51
205197,8130.65
499482,8131.78
748682,8140.0
230101,8146.27
916317,8146.27
744711,8150.57
146028,8152.24
330783,8159.14
887069,8159.14
226804,8160.59
575574,8160.59
259532,8160.69
506149,8160.69
831545,8161.17
246421,8161.58
625183,8161.94
901819,8162.62
752826,8166.88
443595,8169.75
116164,8170.62
612703,8175.32
444300,8176.58
449223,8176.58
651959,8177.05
763702,8177.05
876326,8178.52
684889,8184.59
726980,8184.59
652499,8184.69
863432,8184.69
661451,8188.92
384548,8189.97
928238,8189.97
943756,8193.09
680444,8193.16
205413,8193.75
285767,8197.2
786287,8200.79
298063,8204.86
756646,8205.39
996745,8207.7
670230,8207.86
995662,8208.93
272568,8209.92
276255,8214.6
390203,8215.39
943602,8215.39
549415,8216.39
716690,8216.39
406564,8217.43
581999,8219.36
328198,8223.16
642784,8224.77
436874,8231.22
169131,8236.92
381472,8237.25
149912,8238.46
564841,8247.95
136464,8253.27
416783,8254.7
452464,8254.7
590621,8255.06
827194,8255.76
389741,8256.3
522866,8256.3
103970,8257.67
115322,8257.67
578788,8257.67
725129,8257.67
849549,8260.64
680878,8262.63
303246,8262.88
523979,8267.12
898514,8269.08
487228,8273.11
857619,8274.15
393130,8277.75
238434,8292.63
276100,8292.63
733181,8293.48
276967,8306.55
971318,8306.55
350271,8311.14
838993,8311.85
232450,8312.68
874780,8312.68
704559,8317.3
885474,8319.12
804890,8319.53
752140,8323.07
164224,8324.23
522572,8331.65
963502,8331.65
429238,8332.73
647133,8336.08
165759,8341.93
393309,8343.41
969800,8343.41
311907,8343.75
437074,8343.75
200065,8346.98
910391,8346.98
548565,8349.52
795283,8349.52
137968,8355.77
836550,8355.96
840515,8355.96
649802,8356.18
110073,8364.56
435156,8365.96
663270,8370.57
436318,8375.35
465424,8376.33
355126,8378.36
258184,8382.48
279693,8382.48
336817,8382.48
390980,8382.48
493337,8382.48
669065,8382.63
267566,8385.25
711319,8388.72
683239,8390.12
387834,8395.27
101709,8396.61
200321,8396.61
620480,8401.79
926277,8404.4
216517,8405.75
345238,8408.32
434965,8414.08
515981,8415.64
270337,8417.0
117169,8417.1
652194,8417.16
193917,8418.57
813868,8421.52
152936,8427.17
364137,8427.17
454668,8427.17
493088,8427.17
601068,8430.06
508402,8434.46
843233,8441.67
106444,8447.8
833576,8447.8
762990,8447.89
782284,8447.89
574542,8456.27
623903,8456.72
175711,8456.96
239606,8459.05
272225,8460.81
334224,8467.37
314718,8467.39
830975,8470.04
258323,8471.42
117240,8476.08
362823,8478.3
312074,8478.82
322169,8481.31
700705,8485.39
281979,8487.24
318845,8489.84
670606,8489.84
551055,8492.7
666761,8492.7
207484,8496.06
777875,8496.35
803407,8496.35
128534,8501.65
513446,8507.13
445282,8509.02
607555,8509.85
709415,8509.85
855198,8510.53
261957,8510.76
210734,8512.13
425940,8513.7
541410,8516.75
561321,8518.55
186942,8521.74
250280,8521.74
500437,8522.76
163301,8531.4
742822,8533.83
697477,8534.79
364067,8535.11
534505,8535.11
242980,8539.83
878582,8539.83
444646,8542.22
799655,8542.22
677717,8543.33
756065,8556.42
956438,8556.58
244652,8558.04
366654,8558.93
461937,8558.93
319464,8560.16
758210,8560.16
262366,8564.77
575844,8564.77
577795,8564.77
644630,8564.77
779066,8564.77
901582,8564.77
914088,8564.77
974630,8566.42
680553,8569.42
426981,8573.46
539322,8581.28
570668,8581.64
171691,8586.53
732524,8586.8
701235,8590.33
178081,8591.31
679638,8591.6
199810,8593.87
411533,8593.87
747939,8595.67
641970,8595.73
924153,8595.73
625557,8605.5
906615,8607.48
682819,8608.16
179944,8609.16
457605,8609.16
795235,8609.16
482424,8610.67
168385,8613.46
157300,8617.55
472225,8618.3
331598,8621.0
311636,8621.17
496668,8621.17
153439,8621.19
402251,8622.84
511226,8622.84
960050,8622.84
525918,8624.92
782282,8625.84
341728,8628.3
155253,8629.33
258067,8630.7
950437,8634.36
243734,8635.4
613185,8639.09
809733,8639.09
547407,8639.5
169603,8641.53
275954,8641.53
538877,8646.5
812899,8646.5
875232,8646.5
572812,8646.55
834306,8646.55
256483,8647.14
466384,8647.14
565452,8649.18
638389,8649.18
809216,8649.7
203815,8650.0
997395,8650.0
426439,8652.65
465891,8657.97
380247,8658.86
662380,8658.86
753814,8658.86
917585,8658.86
294278,8661.74
496686,8663.36
544493,8663.92
919055,8663.92
290638,8672.19
632556,8672.19
815541,8675.99
840120,8675.99
177814,8678.51
339274,8681.05
817822,8682.23
248461,8689.82
351615,8689.82
636293,8692.28
210205,8692.64
262336,8693.65
583718,8696.91
927887,8704.28
166537,8708.02
632816,8709.85
281032,8711.3
586076,8712.16
233958,8714.92
523188,8714.92
675405,8714.92
705633,8714.92
203033,8717.05
427036,8717.05
549982,8717.05
857949,8717.05
184735,8717.78
298712,8717.78
453448,8722.9
608159,8723.67
416940,8733.53
455068,8737.84
139974,8738.4
794951,8738.4
942703,8742.47
655016,8743.85
129071,8750.22
252531,8750.71
688168,8754.16
530051,8767.63
917998,8773.51
288735,8776.36
529579,8776.36
891179,8779.09
882353,8783.17
899883,8788.53
597981,8789.88
391927,8791.44
454022,8791.44
784608,8793.52
357138,8797.83
538770,8797.83
670215,8798.31
794502,8798.8
327098,8804.54
963757,8819.02
640163,8823.85
398819,8826.61
369091,8826.96
716961,8826.96
250586,8827.23
769361,8828.38
735666,8835.16
190791,8837.33
126308,8838.09
390022,8838.09
416575,8838.09
500788,8838.09
882443,8838.09
427804,8840.19
396267,8845.71
952222,8845.71
873045,8852.69
990598,8861.15
384750,8870.67
665100,8873.2
235454,8873.53
833998,8875.97
175804,8879.79
861879,8879.79
443985,8888.14
701617,8888.88
394979,8888.89
464220,8900.42
245800,8901.68
952959,8902.74
617484,8903.97
430618,8915.17
276947,8920.46
580592,8925.63
417825,8932.32
622302,8935.03
397947,8935.27
139518,8954.43
592966,8966.31
321734,8973.11
912128,8982.85
135578,8986.61
933807,8986.61
847283,8992.78
142190,8996.77
574506,9000.44
408886,9002.12
101664,9002.41
307049,9007.43
726544,9009.22
337453,9011.13
166239,9011.76
711625,9012.92
223313,9015.92
924796,9022.08
988392,9022.08
833052,9024.2
194009,9027.87
288636,9029.71
391900,9031.21
499128,9031.21
743798,9031.21
779159,9031.21
899825,9031.21
756355,9032.37
175584,9035.67
435097,9035.67
612162,9035.67
797991,9035.67
996086,9047.12
499945,9048.98
878929,9048.98
362841,9050.76
921489,9051.91
166705,9057.94
927676,9060.2
439068,9061.95
926058,9067.66
765223,9075.77
880580,9075.77
970637,9075.77
979703,9075.77
213480,9080.28
921403,9080.6
216040,9085.2
981536,9087.59
404801,9090.27
400272,9095.05
772081,9095.05
817074,9095.05
756317,9095.74
950593,9095.74
794677,9100.79
123344,9102.9
149318,9103.7
199374,9103.7
713465,9112.04
716533,9112.04
411583,9112.27
572505,9113.69
236701,9114.28
394927,9115.57
523210,9118.15
532592,9118.15
116016,9118.93
376072,9122.93
494498,9122.93
618409,9123.91
201365,9124.6
206108,9129.87
997121,9135.29
379446,9150.14
337980,9155.24
654919,9162.06
876269,9171.0
322606,9175.17
342583,9175.17
770634,9177.95
979115,9180.15
139270,9185.03
191869,9209.41
138565,9212.61
420439,9215.54
575145,9217.13
991638,9217.98
850828,9223.99
950356,9233.19
212848,9234.28
208584,9238.31
401645,9244.35
135554,9247.55
422204,9267.92
663402,9267.92
908120,9269.68
327285,9277.23
454073,9277.47
778865,9294.09
542636,9312.59
593651,9320.28
152007,9322.09
195684,9332.49
737477,9337.9
975749,9339.34
966512,9344.43
255818,9350.87
396018,9354.13
854835,9366.82
550575,9369.64
917983,9369.64
555947,9371.77
879177,9371.77
892000,9378.9
936010,9378.9
116332,9386.75
313681,9388.16
118514,9393.97
624065,9403.88
589765,9406.38
812149,9407.45
820541,9408.34
509149,9415.53
496233,9415.9
579438,9416.28
955479,9416.91
159856,9419.88
113476,9420.97
707754,9421.1
626510,9422.57
918042,9426.97
972994,9426.97
110262,9427.68
304764,9429.08
923680,9429.08
261468,9429.63
240761,9438.92
689477,9445.65
959977,9453.0
858013,9460.18
941380,9460.18
773986,9463.11
464114,9468.51
268293,9470.06
929097,9472.97
492159,9486.04
565876,9486.6
248885,9490.41
768010,9492.34
817573,9498.47
263339,9500.08
848804,9517.08
871045,9517.08
123420,9540.92
155623,9540.92
179042,9546.82
883002,9551.17
693852,9559.34
618817,9567.71
446096,9575.76
201898,9591.03
243455,9597.47
514235,9613.61
858453,9618.31
257393,9624.52
972795,9624.52
875560,9624.94
547522,9635.58
980494,9638.07
699397,9640.53
561053,9654.52
898229,9654.52
173356,9655.44
663382,9655.44
462247,9657.58
533365,9657.58
619404,9657.58
370014,9661.1
672308,9661.1
855190,9664.33
647726,9667.13
112026,9670.18
853540,9688.13
400513,9688.33
755014,9688.33
212707,9696.55
120192,9701.03
201475,9705.31
374941,9713.16
502141,9713.16
332430,9747.99
941882,9753.31
872814,9756.04
969378,9756.04
608504,9766.22
902562,9766.22
998580,9767.94
606600,9774.61
329826,9778.73
723912,9780.85
491513,9783.63
665031,9799.18
192355,9800.34
651645,9807.83
147602,9817.03
514042,9837.51
945703,9840.08
828852,9868.6
505871,9875.09
381748,9880.1
533950,9880.39
973070,9880.39
